t,ytt,x,xt,xtt,f,
15.58,10.6,-1.4426532774533556,-0.680352175036365,56.11015527299227,-2.885306554906711,
15.6,29.9,-1.446938181856618,0.2512544465824922,67.6281090961974,-2.893876363713236,
15.62,49,-1.4365213863100106,0.788378628111819,86.31437944557827,-2.873042772620021,
15.64,63.8,-1.4193179900175246,0.9295190754603881,104.6820078874285,-2.838635980035049,
15.66,66.4,-1.4023938023598204,0.7608839967156539,118.87744166640579,-2.8047876047196407,
15.68,58.1,-1.3894719284359864,0.5298929236688008,121.05438811438526,-2.778943856871973,
15.7,37.4,-1.3795883779920368,0.45725248706922106,112.39158598198227,-2.7591767559840736,
15.72,13.2,-1.3671019202404782,0.7893321820041221,91.0734492928654,-2.7342038404809563,
15.74,2.1,-1.3432929450280005,1.5874279377775986,65.63263361511152,-2.686585890056001,
15.76,5.4,-1.301599647870648,2.575171832474222,52.514277543046134,-2.603199295741296,
15.78,15,-1.2412629349451905,3.4494581457496265,53.10268141823028,-2.482525869890381,
15.8,23.1,-1.1659393070541164,4.072206870324808,59.4942530426923,-2.331878614108233,
15.82,15.5,-1.0804464437456254,4.465331824122716,64.07092546679212,-2.1608928874912507,
15.84,-1.3,-0.9862994993525904,4.936377878573438,52.57657290096989,-1.9725989987051809,
15.86,-13.5,-0.880185092566941,5.660184999400434,31.314475180038638,-1.760370185133882,
15.88,-13.5,-0.7580908723940297,6.532069628969408,13.96569580733027,-1.5161817447880594,
15.9,-11.2,-0.6196305536591977,7.294777865576634,8.211967291529216,-1.2392611073183954,
15.92,-15.5,-0.4675607032880112,7.8914401493875,4.283553851844047,-0.9351214065760224,
15.94,-17.9,-0.30397313988810937,8.445087183519629,-6.683344305549927,-0.6079462797762187,
15.96,-7.8,-0.13019182068151697,8.909586019471881,-16.119067732699357,-0.26038364136303394,
15.98,5.2,0.04944103673032988,9.029903508890731,-13.156047317971035,0.09888207346065975,
16,6.7,0.2274619156668065,8.749104678079853,-7.078171253638571,0.454923831333613,
16.02,-10.3,0.3982035686346874,8.30314672525647,-12.15065934455486,0.7964071372693748,
16.04,-14.3,0.562127010266805,8.067916073580566,-35.53341756198661,1.12425402053361,
16.06,-5,0.7208834565651853,7.787184527762388,-45.69503754690102,1.4417669131303705,
16.08,14.1,0.8709594978017166,7.20140170285984,-42.09896725292801,1.741918995603433,
16.1,26.2,1.0044087980675962,6.1273129420408665,-27.862412534598633,2.0088175961351924,
16.12,30.6,1.1130529804322962,4.724568210154755,-19.522690630929596,2.2261059608645923,
16.14,35.3,1.1920900871511668,3.170692551126095,-17.65715321361776,2.3841801743023336,
16.16,39.8,1.2386898894681813,1.4852728579640662,-14.16145141461896,2.4773797789363625,
16.18,36.5,1.2505332762974388,-0.3002481796283656,-9.455884012770689,2.5010665525948776,
16.2,19.4,1.2274584128873305,-2.0020611489183118,-11.203356544250305,2.454916825774661,
16.22,2.6,1.1741528863718214,-3.319818123443044,-25.702156032204858,2.3483057727436427,
16.24,6.3,1.0984268173599627,-4.241661980063371,-39.165083709692475,2.1968536347199255,
16.26,30.2,1.0042399573308225,-5.16346729359419,-31.399223100495504,2.008479914661645,
16.28,42.5,0.8877137081608785,-6.472173927009461,-2.4055803964660427,1.775427416321757,
16.3,36.3,0.743646263956107,-7.913794457949489,16.12545246535424,1.487292527912214,
16.32,15.6,0.5732988000929501,-9.097041525988814,17.096574417147217,1.1465976001859002,
16.34,-8.6,0.3849014439855649,-9.717115864414613,4.06796643546477,0.7698028879711298,
16.36,-18.3,0.19048508306985265,-9.69895218494353,-12.463630825023888,0.3809701661397053,
16.38,-22.1,-0.00010854615628686577,-9.33577965758873,-14.776208754975105,-0.00021709231257371897,
16.4,-34.4,-0.1812288528581863,-8.753142830799439,-11.645514559338476,-0.3624577057163726,
16.42,-44.3,-0.3468955627240845,-7.792928846213042,-17.767247148094718,-0.693791125448169,
16.44,-51.9,-0.490205031412871,-6.520753807847759,-22.489214787093257,-0.980410062825742,
16.46,-50.5,-0.605591940722774,-5.0046550185883065,-26.105477973495255,-1.211183881445548,
16.48,-43.8,-0.6902216919881973,-3.4491361078090312,-21.950846125200883,-1.3804433839763945,
16.5,-41.8,-0.7446087851982085,-1.9842560713322168,-13.655976510487253,-1.489217570396417,
16.52,-50.3,-0.7698558966103336,-0.5389489928728517,-11.204128434839951,-1.5397117932206672,
16.54,-67.1,-0.7644892105949603,1.072884626848169,-20.523643665529274,-1.5289784211899207,
16.56,-71.4,-0.7237865808477582,2.9896107959090577,-39.653107822484664,-1.4475731616955163,
16.58,-42.2,-0.6444574490753496,4.930420172197169,-47.8165643122147,-1.2889148981506993,
16.6,-1,-0.5330014490593612,6.198914085454646,-23.49488176443873,-1.0660028981187224,
16.62,38.6,-0.405422624517789,6.541744224432462,12.539264205311017,-0.810845249035578,
16.64,45,-0.2799241660105701,5.992273207235567,47.39192934497826,-0.5598483320211401,
16.66,17.9,-0.16760723282556342,5.225599854474494,49.646863597388325,-0.33521446565112684,
16.68,-11.3,-0.06601006833734804,4.921126249962815,18.65075215500147,-0.1320201366746961,
16.7,-37.1,0.03455505447945254,5.1218962925218365,-14.595088282885397,0.06911010895890507,
16.72,-52,0.1434592506793729,5.75339436894686,-44.932522785451084,0.2869185013587458,
16.74,-47.2,0.2670248528465461,6.585854350463623,-65.02452724882151,0.5340497056930922,
16.76,-12.4,0.40520518535563155,7.21320156498712,-65.9161724483718,0.8104103707112631,
16.78,22.9,0.5478321333485622,7.0309485027698635,-36.67815087710896,1.0956642666971244,
16.8,19.2,0.6786824094592554,6.038103686381763,-6.169619043294034,1.3573648189185108,
16.82,-19.8,0.7895104512053539,5.03137803030892,-13.865408126583816,1.5790209024107078,
16.84,-59.6,0.8872309303772125,4.728188213561823,-56.60895814371605,1.774461860754425,
16.86,-85.8,0.986087273910714,5.143911066249013,-100.46837397976321,1.972174547821428,
16.88,-97.8,1.097647452275319,5.9963504177942735,-131.39395535379114,2.195294904550638,
16.9,-100.1,1.2276609931427092,6.986644989247926,-148.9000164724434,2.4553219862854183,
16.92,-91.5,1.3767896746746413,7.905438271067115,-157.43375774566795,2.7535793493492826,
16.94,-85.6,1.5412905718521643,8.522222835491695,-155.56051516350692,3.0825811437043287,
16.96,-84.8,1.715579075699475,8.88323218832896,-156.6772468217198,3.43115815139895,
16.98,-72.8,1.8955114399594661,9.08606485484379,-163.0571579523188,3.7910228799189323,
17,-42.1,2.0756684799769074,8.90615141597463,-158.10164704395228,4.151336959953815,
17.02,-7.6,2.2447166339606146,7.977579792005185,-133.7253374071035,4.489433267921229,
17.04,24.8,2.3871085529570526,6.245047475348259,-104.19359575295674,4.774217105914105,
17.06,41,2.4874956755052766,3.7835457385304303,-74.82875620623307,4.974991351010553,
17.08,30.9,2.5349496486591323,0.959156344375258,-59.43739425880038,5.069899297318265,
17.1,9.6,2.5279152810551153,-1.6583761586393428,-68.27290205110606,5.055830562110231,
17.12,-6.7,2.473163336878176,-3.806909955200674,-86.6014037752864,4.946326673756352,
17.14,-8.7,2.379393086010231,-5.55557363316026,-98.54027197694303,4.758786172020462,
17.16,17.6,2.2520087285005888,-7.164072249006049,-94.90494942273257,4.5040174570011775,
17.18,50.3,2.088421692295219,-9.170575760720647,-61.39035808974128,4.176843384590438,
17.2,80.2,1.8797323103299375,-11.66775311404937,-19.51021783556925,3.759464620659875,
17.22,97.9,1.6171023339204937,-14.557042044271759,21.84723431381952,3.2342046678409875,
17.24,84.3,1.2955945185361877,-17.54765956566812,53.36729035681569,2.5911890370723754,
17.26,37.3,0.9198944154687567,-19.96985220182107,55.512481030669946,1.8397888309375134,
17.28,-1.6,0.5083787212641055,-21.12609597467202,25.194363090333912,1.016757442528211,
17.3,-47.3,0.08487276500710747,-21.16870031418846,3.0297695469847237,0.169745530014215,
17.32,-70.7,-0.3270436587792471,-19.97022865106562,-26.86023502937236,-0.6540873175584943,
17.34,-83.6,-0.7072415220164449,-18.001987179359286,-35.992634565970306,-1.4144830440328897,
17.36,-78.9,-1.0427651184183726,-15.50934173959026,-36.58639910328902,-2.085530236836745,
17.38,-51.9,-1.3270512272023502,-12.885148164692412,-21.652531052376972,-2.6541024544047005,
17.4,-21.3,-1.5623316453739504,-10.614778398685925,13.780058312991123,-3.124663290747901,
17.42,10.1,-1.7567404036222747,-8.80278576170626,51.37190332625974,-3.5134808072445494,
17.44,47.3,-1.9198674179440443,-7.490093828824753,88.7170265202745,-3.8397348358880885,
17.46,73.1,-2.063036604131501,-6.808836081426848,131.31229132052775,-4.126073208263002,
17.48,93,-2.196681758093783,-6.538427687554913,162.2864489566105,-4.393363516187566,
17.5,90.9,-2.3278668583122197,-6.562783915182908,187.37461120799767,-4.6557337166244395,
17.52,55,-2.4580857399168714,-6.442115348148003,190.36995561791258,-4.916171479833743,
17.54,-3.4,-2.5777298352094955,-5.507720331550149,158.84105655340693,-5.155459670418991,
17.56,-54.9,-2.6662288183778675,-3.3332628710776118,103.11510521848524,-5.332457636755735,
17.58,-98.6,-2.700559383153623,-0.09934070301129849,51.75126165623858,-5.401118766307246,
17.6,-132.8,-2.661647535131896,3.9802742773243924,4.97710485607584,-5.323295070263792,
17.62,-146,-2.5351561670988993,8.646345921145944,-35.97564176215968,-5.070312334197799,
17.64,-146,-2.3143037975352687,13.4038388189925,-59.6880764051902,-4.628607595070537,
17.66,-143,-2.0006457816843266,17.915004319328602,-73.77146786730592,-4.001291563368653,
17.68,-145.5,-1.6004049073174715,22.051199283632922,-88.13165301353459,-3.200809814634943,
17.7,-143.7,-1.120617957380405,25.859553479696476,-111.00859829202557,-2.24123591476081,
17.72,-133,-0.5692822987137277,29.19724401821469,-132.23273735413392,-1.1385645974274554,
17.74,-123.1,0.04191288706834531,31.838502549070586,-146.65748714382363,0.08382577413669057,
17.76,-124.6,0.6988163921463547,33.76296062768365,-163.41650164648888,1.3976327842927094,
17.78,-122.2,1.3890954475721518,35.17231202770614,-192.69893942068634,2.7781908951443035,
17.8,-77.4,2.1014741146038443,35.97078089422887,-218.72353760122155,4.2029482292076885,
17.82,-24,2.8151912630505107,35.307821436386384,-201.85003141150392,5.630382526101021,
17.84,46.7,3.499480858042472,33.03392450348443,-174.60746285698215,6.998961716084944,
17.86,97.9,4.119114397683127,28.853124074591133,-122.56128672597438,8.023822879536626,
17.88,142.8,4.640590803751581,23.2329412281486,-71.30123404186753,8.128118160750317,
17.9,176.6,5.037333348243279,16.397684251222817,-25.390679654660374,8.207466669648657,
17.92,162.6,5.288388218281262,8.684454415057825,10.326014587892331,8.257677643656253,
17.94,110.6,5.386977384812653,1.1709317550706768,-1.2306685299232925,8.27739547696253,
17.96,58.6,5.345839698968608,-5.2711857572348855,-49.17799670286868,8.195120105274441,
17.98,6.6,5.187365569080828,-10.548731954270046,-92.93210078028133,7.87817184549888,
18,-40.4,4.935620725844505,-14.587537404144669,-133.4710189455817,7.374682159026234,
18.02,-57.4,4.614959354284525,-17.43281397696828,-166.73917141211717,6.733359415906275,
18.04,-32.3,4.243664712189836,-19.64499562709287,-168.2470736427901,5.990770131716896,
18.06,27.1,3.8263283305120295,-22.030709314294246,-125.77190081422847,5.156097368361284,
18.08,118.7,3.353030058988521,-25.232791971355972,-46.47967727740938,4.209500825314267,
18.1,167,2.801571462414763,-29.83469364527414,68.62591154860118,3.1065836321667506,
18.12,201.2,2.1533764800344644,-34.8931232228148,144.42260677600007,1.8101936674061534,
18.14,222,1.4029429205488386,-40.04497630763502,210.19073907813544,0.3093265484349019,
18.16,229.7,0.5518881580993037,-44.942318821495256,259.8963375811497,-1.0615158263815005,
18.18,227.2,-0.39132864294166375,-49.24979059009101,297.6003401621678,-2.4992697032356617,
18.2,189.2,-1.4122282294673916,-52.70144805670524,327.1190788071672,-4.055436150638058,
18.22,148.6,-2.486119628944201,-54.544019712620006,322.1256587178992,-5.692378496463663,
18.24,108.1,-3.5800916347031606,-54.7089747533457,314.5039904792742,-7.3599298915554385,
18.26,67.6,-4.660667970185327,-53.20831012673685,305.95134073121227,-9.007062145626545,
18.28,27.1,-5.6948541517165046,-50.07811446495906,268.35408816328584,-9.21389938193278,
18.3,-5.8,-6.650632381961685,-45.37980736071872,229.85612932440438,-9.405055027981817,
18.32,-31.3,-7.498971448407781,-39.350014295624646,198.03205928641339,-9.574722841271036,
18.34,-46.7,-8.21573095143716,-32.24052823354988,172.68149928265234,-9.718074741876912,
18.36,-54,-8.782502034177444,-24.37186963556097,156.55260742629605,-9.831428958424969,
18.38,-64.7,-9.186991671361167,-16.034334180318297,147.70629169140528,-9.912326885861713,
18.4,-80.2,-9.420481184068601,-7.294871148328605,134.63337139738127,-9.9590247884032,
18.42,-85.1,-9.47537198228069,1.8015796148955747,115.92079043584825,-9.970002948045618,
18.44,-68.5,-9.3480865400041,10.898772246270584,102.56620176601545,-9.71543206349244,
18.46,-25.4,-9.04432660069401,19.426516079598027,103.95935634504016,-9.107912184872259,
18.48,34.4,-8.582076293435891,26.72848823306741,126.05766702847484,-8.183411570356022,
18.5,96,-7.990268485467936,32.367303677325076,160.3682479030411,-6.999795954420112,
18.52,135.2,-7.303331741945735,36.2310917760678,193.39245847776974,-5.625922467375709,
18.54,145.5,-6.55282545455095,38.71762207640971,202.0262580103646,-4.124909892586139,
18.56,119.8,-5.760861117098806,40.372485342912135,180.4368904149819,-2.5409812176818516,
18.58,78,-4.9371195353401855,41.89133470226323,121.64428353353146,-0.8934980541646098,
18.6,38.6,-4.08134587554884,43.57127424952042,54.80800777337636,0.3427700108778475,
18.62,5.1,-3.191069005830148,45.337006196837116,0.015549386408878263,1.0888380662334471,
18.64,-19.4,-2.266030904334757,47.042897070440574,-49.429363228433594,1.8640366600490674,
18.66,-37.3,-1.3094872959281296,48.4837430820794,-90.2955144749677,2.665637436234859,
18.68,-54.2,-0.3282680212225731,49.5077397646439,-124.8126974739788,3.487916865316646,
18.7,-68.1,0.6689498032800847,50.08205756494103,-158.42500054056245,4.323603367345756,
18.72,-78.8,1.672506437312034,50.14143377971819,-188.94803060212325,5.164601905955443,
18.74,-83.4,2.6714813462623765,49.62521184404303,-215.97827523557453,6.001760876405972,
18.76,-82.5,3.653256715685894,48.42460426598831,-236.36600100091147,6.824506322879577,
18.78,-69.9,4.603271650741268,46.454316726170376,-250.43818910377726,7.62063595318155,
18.8,-55,5.504149520060578,43.51857942516177,-250.1579326366745,8.300829904012115,
18.82,-38.7,6.336632773000404,39.62506203484852,-237.0766233118899,8.467326554600081,
18.84,-23.2,7.0819470567884135,34.81430973318242,-221.9053952753789,8.616389411357682,
18.86,-7.1,7.722709737718113,29.184693353797154,-206.81270957048127,8.744541947543622,
18.88,10.7,8.243350838955505,22.81888888474138,-190.36826650564456,8.8486701677911,
18.9,33.9,8.62984665972366,15.788658130896065,-171.44375629238837,8.925969331944732,
18.92,60.7,8.868972708418223,8.102135004539347,-146.29003714318353,8.973794541683644,
18.94,68.7,8.948128776135757,-0.18652617173432096,-116.67778112577352,8.98962575522715,
18.96,63.1,8.86035282427739,-8.568975896736918,-102.05241634567045,8.814073851510416,
18.98,50.3,8.607803667721656,-16.642546022076765,-94.6385110462538,8.308975538398949,
19,38.8,8.19935000998774,-24.13962923799266,-88.48707318767023,7.492068222931115,
19.02,35.5,7.647415288798655,-30.972601048872228,-75.62159408903352,6.388198780552946,
19.04,22.1,6.964691804778651,-37.202048704138484,-49.62030483982516,5.022751812512938,
19.06,4.7,6.166214032757961,-42.53392171761199,-29.487597137515202,3.425796268471558,
19.08,-10.6,5.271526340408196,-46.811702005961976,-9.95405761814611,1.6364208837720273,
19.1,-28.1,4.3019144176971,-50.01782991972954,10.395445892772635,-0.1083715295426327,
19.12,-46.1,3.279702198685111,-52.06626346508786,8.110636525467648,-0.8400598927461833,
19.14,-55.6,2.2284091870199463,-52.9235788922637,5.287671938933151,-1.5925639703203074,
19.16,-53.2,1.1702409787282533,-52.754169050109006,10.674781457520531,-2.3499892386929813,
19.18,-43,0.12328422949378091,-51.8048892711504,27.509478992707606,-3.0993894668889395,
19.2,-36.3,-0.8986054043152047,-50.251516597723196,51.56226282863835,-3.8308469271206906,
19.22,-33,-1.8829229915168924,-48.05344077445096,71.34113970546969,-4.535410725964915,
19.24,-26.7,-2.816474859429367,-45.18247294782535,86.7490678167921,-5.2036369763405075,
19.26,-17,-3.6868860411573023,-41.74839131872498,104.05258529484777,-5.82666781184367,
19.28,-5.2,-4.484140155294002,-37.87694569523536,123.55757614089511,-6.397333615852355,
19.3,10.9,-5.200539547203565,-33.67397876326865,143.89518109466397,-6.910124491090542,
19.32,27.7,-5.830988774990312,-29.293466066297334,167.25145350699574,-7.3613931757948645,
19.34,40.4,-6.37277508778086,-24.81947542606958,190.0197574432326,-7.7491979124619315,
19.36,42.1,-6.823921367695495,-20.241524367258915,207.3682061863172,-8.072123501666065,
19.38,27.8,-7.180883007436649,-15.413722998293307,212.29171839473213,-8.327632752143531,
19.4,12.1,-7.436247918563892,-10.095840784367576,199.595003073996,-8.510420171788063,
19.42,-9.3,-7.580797203203723,-4.347288407730713,183.7702026970713,-8.613886973997284,
19.44,-24.9,-7.605708392391269,1.8516546132115543,160.3852291788091,-8.63171813166013,
19.46,-33.6,-7.504127731717086,8.284951898300582,138.3496894974838,-8.428556810311763,
19.48,-40.3,-7.273767694492643,14.71264817788931,118.13225533920647,-7.967836735862878,
19.5,-43.1,-6.916150975345168,20.994053320783877,94.94607920826559,-7.252603297567928,
19.52,-46.6,-6.435962690067757,26.95407486268541,70.94213036641065,-6.292226727013105,
19.54,-54.9,-5.840414123976635,32.51539789787378,41.83424597959859,-5.101129594830862,
19.56,-71.7,-5.137379406269319,37.68902914700325,3.829134772629885,-3.6950601594162293,
19.58,-89.6,-4.333714828806111,42.56551164515149,-46.536661621277084,-2.0877310044898145,
19.6,-108.9,-3.435897795038811,47.09232120338825,-101.58762441093084,-0.29209693695521377,
19.62,-113.9,-2.4513387707352585,51.22878369827025,-140.3710225658706,0.6159429299045387,
19.64,-113.5,-1.3913262323181304,54.62866682498451,-162.02270641464858,1.3945941038364753,
19.66,-114.2,-0.2721671299756899,57.13677589855091,-178.79581206060902,2.216692444443682,
19.68,-109.7,0.8881707933292693,58.742263447978736,-196.9257216224101,3.069039424686301,
19.7,-86.2,2.0703903681320908,59.3233487615925,-209.78671996851264,3.937459963503823,
19.72,-60.6,3.250176675970716,58.5010215480154,-203.0833623988957,4.8040931025411595,
19.74,-28.6,4.399241295646043,56.25701129679657,-193.29858495587672,5.648159075920961,
19.76,10.4,5.488298515503201,52.510069926957506,-175.67712119587938,6.448145540219868,
19.78,45.8,6.486558835967219,47.19124920536931,-149.1465370012365,7.181435517694741,
19.8,66,7.364216668584431,40.46746241766336,-123.93758245565155,7.826134780118965,
19.82,81,8.097328965733338,32.75696267060245,-111.46076612796196,8.364655533516226,
19.84,77.2,8.668460333933,24.29163998773803,-101.55069897152045,8.784190297682402,
19.86,64.1,9.067630337775633,15.583766338730875,-106.59481459275348,9.013526067555127,
19.88,56,9.293224370495889,6.95678883948778,-117.33313023991485,9.058644874099178,
19.9,56.4,9.347219117806818,-1.5537211516553473,-122.43790627821573,9.069443823561363,
19.92,46.7,9.23158527963295,-9.983842698070378,-114.29478437530275,8.838176147213629,
19.94,23.6,8.951266868204703,-18.00102036397128,-109.90585229182211,8.277539324357134,
19.96,-3.6,8.51843515953225,-25.21610568075426,-113.19831826129598,7.411875907012229,
19.98,-21.8,7.951046112145274,-31.440288413678957,-115.65223489461158,6.277097812238276,
20,-45.1,7.268056570618471,-36.76207327141865,-104.88262292924057,4.91111872918467,
20.02,-62.8,6.489324701776209,-41.00327726653206,-95.84062477165315,3.353654991500145,
20.04,-85.5,5.635961574272749,-44.216667748667,-78.6397791840962,1.6469287364932264,
20.06,-100.2,4.729975495622196,-46.260116626659055,-66.92369944075665,-0.05758323268233579,
20.08,-96.2,3.7934360232660578,-47.26928579649952,-68.34343167545966,-0.7110957458003465,
20.1,-87.2,2.843411374052767,-47.607702604095486,-51.13028784355559,-1.3740181472123205,
20.12,-78.1,1.8923408899449374,-47.37445038165491,-29.11825291228319,-2.0376703269309333,
20.14,-65.3,0.9515733046700459,-46.57947513669576,-7.359893877815722,-2.694133195886408,
20.16,-44.3,0.03145318754643579,-45.31301417514197,17.636322650493476,-3.3361883658613776,
20.18,-32.1,-0.8604460508558511,-43.76146040414078,50.33634959038514,-3.958551149215234,
20.2,-31.5,-1.7169276292509974,-41.776455151931295,73.58512914917478,-4.556199668319453,
20.22,-38.2,-2.527345270171778,-39.1619215227354,84.36210110242209,-5.12170500453438,
20.24,-45.5,-3.278096632617313,-35.818597438337214,86.7424869688376,-5.645575513018386,
20.26,-40.7,-3.955048671562078,-31.79256169391226,87.24899061066299,-6.117949226342158,
20.28,-20.8,-4.547625499282198,-27.392652631533398,98.55236990639553,-6.531446343473396,
20.3,0.5,-5.052069477765246,-22.990879973959004,123.7411118113819,-6.883444803587787,
20.32,24.1,-5.46931571433829,-18.684236607878294,149.16466187615123,-7.1745971198547,
20.34,40.9,-5.80239875435384,-14.58537740991414,175.80728757415045,-7.407020782692879,
20.36,49.3,-6.054754948900051,-10.622007724245114,194.58906648787354,-7.5831136605337806,
20.38,57,-6.22803817494482,-6.688451390883011,203.89294001294255,-7.7040298203714626,
20.4,73.4,-6.323323380176028,-2.8323750482910404,211.45168429236966,-7.770519355272702,
20.42,90.9,-6.344497126101495,0.7133295337460335,226.8066306429593,-7.785294288225675,
20.44,98.1,-6.298529327182678,3.8734264686985043,241.30056620303174,-7.69335869038804,
20.46,91.8,-6.191558902150909,6.805848670167215,243.172045966869,-7.479417840324503,
20.48,79.6,-6.025900423793531,9.734511463634991,229.22803151655802,-7.148100883609747,
20.5,66.1,-5.800914720201692,12.730677124375617,207.0164241117027,-6.698129476426068,
20.52,51.6,-5.515467980737643,15.772599080891325,181.1006609667728,-6.127235997497971,
20.54,37.3,-5.168927239989545,18.83201350210492,151.76640882219945,-5.434154516001774,
20.56,25.5,-4.761465264330353,21.856747159713073,120.24015706469245,-4.6192305646833915,
20.58,19.2,-4.294748510974924,24.74985710010466,88.92424142060551,-3.6857970579725325,
20.6,20.4,-3.7729545260916715,27.35757935521626,61.041552452431354,-2.6422090882060276,
20.62,24.3,-3.203682127238039,29.49204397496156,38.962904755604626,-1.5036642904987625,
20.64,29.4,-2.5972474557106735,31.069615161425535,18.327093217296746,-0.29079494744403167,
20.66,35.3,-1.9652487003040435,32.045843448803545,9.93595009779117,0.37402976043152975,
20.68,39.3,-1.3199964468026069,32.39401008339742,5.914480444565324,0.8700077918898841,
20.7,45.1,-0.6736974800632409,32.15112012861623,0.19995241809627018,1.3667903874058336,
20.72,56,-0.03846436637003415,31.289659096693715,-3.31348102242022,1.8550671311708458,
20.74,67.8,0.5724813420612765,29.726458830446518,-1.093859676359429,2.3246751769411444,
20.76,70.2,1.1452061285211383,27.473465166420766,2.86572194425073,2.764904421572734,
20.78,72.6,1.6681755941820946,24.758057398205526,-1.6454482500488012,3.1668888620513616,
20.8,75.9,2.1325918161449264,21.626371501575388,-5.111274934981822,3.5238659083096566,
20.82,67.2,2.5304635915635636,18.112852017730862,-6.523495334447134,3.829693061758779,
20.84,45.7,2.857117212837024,14.514037720098308,-18.82298920477872,4.080777841655008,
20.86,31.8,3.113968057215435,11.141477945955346,-42.94868296264484,4.278208188440983,
20.88,23.7,3.3045471848960273,7.895430283154252,-58.51655029454251,4.424698278279716,
20.9,18.7,3.4307343869437865,4.7106841691166865,-67.3305288890449,4.521693026809867,
20.92,15,3.4936367162813275,1.575211201316499,-72.10288111862997,4.570043378644646,
20.94,15.2,3.494472110003479,-1.4879305102909006,-74.66077907078831,4.5706855103560144,
20.96,20.4,3.4343891316182478,-4.508660693835373,-70.95000970881055,4.450519553585552,
20.98,34.7,3.313713574367211,-7.539200307912827,-59.84344314645576,4.209168439083479,
21,51.1,3.130914045844916,-10.71270074503122,-37.13042554244313,3.843569382038889,
21.02,62.1,2.8832198143517123,-14.01996038891505,-9.705041721275315,3.3481809190524814,
21.04,65.1,2.56955906981277,-17.30070226783178,14.914598687942217,2.720859429974597,
21.06,60.4,2.1925715330599287,-20.34460173369779,33.94499315953661,1.9668843564689142,
21.08,47.5,1.7589960452693911,-22.95259680376477,47.34505830787093,1.0997333808878391,
21.1,30.4,1.279573898955827,-24.924033168622632,54.11510000891803,0.14088908826071078,
21.12,16.8,0.7681524377940241,-26.149254457348015,48.38047883476524,-0.411487726390643,
21.14,5.8,0.23911510584056603,-26.6841694045469,44.72658158834299,-0.9051470552433956,
21.16,-4.7,-0.2941995140461916,-26.577227239960738,43.50949413454667,-1.4027976394630726,
21.18,-14.5,-0.8191021603796947,-25.84486564938533,42.401687286286204,-1.8925987791014132,
21.2,-22.5,-1.3233698827038014,-24.517199473640158,41.3893770986997,-2.363144901896628,
21.22,-31.2,-1.795693484033051,-22.6553299831249,41.38729184384587,-2.8038830841578855,
21.24,-42.6,-2.2255688584758384,-20.278611531592837,39.709250711081964,-3.205011654903856,
21.26,-58.4,-2.6025606656783307,-17.374597251115162,34.15835071784795,-3.5567931101735213,
21.28,-71.8,-2.9157295944008617,-13.905435200086975,22.818828653766744,-3.8490196768693874,
21.3,-83.5,-3.1548249731922735,-9.97756923105489,12.342003735464019,-4.072126170677932,
21.32,-84.7,-3.311652586280991,-5.689939803715035,1.914244736118377,-4.218466342811127,
21.34,-80,-3.38180213041283,-1.3212735917564276,0.3593948772750082,-4.283924817636675,
21.36,-71.6,-3.365520471762786,2.9419361903841765,2.8094285339227696,-4.2513615003365866,
21.38,-62,-3.266320281842176,6.959973286449106,5.778397711063505,-4.052961120495367,
21.4,-53.1,-3.0899650093525666,10.647703875409176,7.025928937784997,-3.700250575516148,
21.42,-42.2,-2.843486034693243,13.963580704125393,4.9452729312539745,-3.2072926261975008,
21.44,-20.7,-2.535223013381778,16.818555444170997,2.5992365235976322,-2.5907665835745712,
21.46,9.6,-2.1769330383829018,18.96058744385265,9.14698822786271,-1.8741866335768185,
21.48,37.5,-1.7849307528482226,20.186500805535832,23.509199848341908,-1.09018206250746,
21.5,52.3,-1.3772086243298827,20.5316099841916,35.18287229691523,-0.2747378054707803,
21.52,57.9,-0.9687839919573983,20.25743734251053,40.079663762833164,0.2322009115363601,
21.54,58,-0.5701360211403181,19.555768213612808,39.20318213476073,0.5737041969669238,
21.56,56.9,-0.18858739308977468,18.550136011560355,33.23043608717904,0.9005592660237609,
21.58,51.8,0.17019499724424525,17.28247059846452,26.541443744144935,1.2079115518075498,
21.6,37.4,0.5019799355692269,15.854146460805943,16.369536251657486,1.492136368660684,
21.62,19.4,0.8056399928527134,14.473624449749328,-2.644809829582904,1.7522679002568327,
21.64,10.5,1.0830635783344895,13.233775899265797,-24.868538540091546,1.9899238594826363,
21.66,3.2,1.3354395259119252,11.972184997662453,-37.5605233473494,2.2061226653731922,
21.68,-1,1.5622139981793246,10.677040458114325,-48.20694629471672,2.4003898710292684,
21.7,-4.7,1.7623039413772292,9.307338296332492,-55.27403516528034,2.571797674369256,
21.72,-8.7,1.9343379869481396,7.8752221450845425,-61.34317861433729,2.7191712873540688,
21.74,-14.3,2.0773562647271526,6.409622939002412,-67.20905226190783,2.841688433592259,
21.76,-21.7,2.1912403881579325,4.965614471100471,-74.19041656150614,2.939247696794521,
21.78,-29,2.2770071970889174,3.601492109365014,-82.5264427729018,3.012720156646239,
21.8,-32.1,2.3364454533582126,2.3361006783434997,-90.35448259559396,3.0636381627121523,
21.82,-32,2.370887473272702,1.1051154508350682,-93.57281520455905,3.093143048773795,
21.84,-32.3,2.380576043586014,-0.13597330068281366,-93.1687662711278,3.1014427990179505,
21.86,-34.1,2.3655847763512003,-1.3596416181946847,-92.41562267520618,3.0714602645483233,
