
Å‘å‘Š‘Î•ÏˆÊ
F16,3724.86,0.00,8417.53,0.00
F15,2863.52,0.00,-7031.46,0.00
F14,2154.20,0.00,5109.43,0.00
F13,-2424.80,0.00,-5985.54,0.00
F12,3101.10,0.00,-7619.64,0.00
F11,-3763.03,0.00,-9269.55,0.00
F10,-4438.69,0.00,-9891.60,0.00
F9,4857.05,0.00,-10338.26,0.00
F8,5046.48,0.00,-10619.42,0.00
F7,-4939.60,0.00,-10527.27,0.00
F6,-4696.62,0.00,10600.76,0.00
F5,4439.26,0.00,-10344.67,0.00
F4,-3869.73,0.00,9370.97,0.00
F3,-2967.55,0.00,7486.62,0.00
F2,2088.03,0.00,4841.03,0.00
F1,1266.67,0.00,2469.39,0.00
Å‘å‘wŠÔ•ÏŒ`
‰ðÍ¹°½,PSV40,,PSV81,
‘wŠÔ,‰Á—Í•ûŒü,’¼Œð•ûŒü,‰Á—Í•ûŒü,’¼Œð•ûŒü
,mm,mm,mm,mm
F19-F18,-3.716,0.000,-7.997,0.000
F18-F17,-4.875,0.000,-10.624,0.000
F17-F16,-5.960,0.000,-13.015,0.000
F16-F15,-6.858,0.000,-14.851,0.000
F15-F14,-7.501,0.000,-16.118,0.000
F14-F13,-7.804,0.000,-16.766,0.000
F13-F12,-7.845,0.000,-16.893,0.000
F12-F11,-7.350,0.000,-15.793,0.000
F11-F10,-7.092,0.000,-15.109,0.000
F10-F9,-6.572,0.000,-13.817,0.000
F9-F8,-5.953,0.000,-12.199,0.000
F8-F7,-5.489,0.000,-10.631,0.000
F7-F6,-5.581,0.000,-11.866,0.000
F6-F5,-6.168,0.000,-13.247,0.000
F5-F4,6.759,0.000,-14.555,0.000
F4-F3,7.169,0.000,-15.705,0.000
F3-F2,7.309,0.000,-15.959,0.000
F2-F1,7.152,0.000,-15.546,0.000
Å‘å‘w‚¹‚ñ’f—Í
‰ðÍ¹°½,PSV40,,PSV81,
‘wŠÔ,‰Á—Í•ûŒü,’¼Œð•ûŒü,‰Á—Í•ûŒü,’¼Œð•ûŒü
,kN,kN,kN,kN
F19-F18,120.05,0.00,269.18,0.00
F18-F17,-230.37,0.00,513.30,0.00
F17-F16,-322.17,0.00,704.42,0.00
F16-F15,-393.13,0.00,-852.98,0.00
F15-F14,-449.32,0.00,-971.41,0.00
F14-F13,-488.86,0.00,-1052.45,0.00
F13-F12,-510.24,0.00,-1105.59,0.00
F12-F11,-513.87,0.00,-1111.17,0.00
F11-F10,-503.21,0.00,-1074.33,0.00
F10-F9,-477.50,0.00,-1001.59,0.00
F9-F8,-444.11,0.00,-897.90,0.00
F8-F7,-427.61,0.00,-879.56,0.00
F7-F6,-481.06,0.00,-1045.63,0.00
F6-F5,556.12,0.00,-1197.43,0.00
F5-F4,626.00,0.00,-1327.81,0.00
F4-F3,678.40,0.00,-1425.56,0.00
F3-F2,715.85,0.00,-1481.79,0.00
F2-F1,734.01,0.00,-1513.02,0.00
Å‘å‘w‚¹‚ñ’f—ÍŒW”
‰ðÍ¹°½,PSV40,,PSV81,
‘wŠÔ,‰Á—Í•ûŒü,’¼Œð•ûŒü,‰Á—Í•ûŒü,’¼Œð•ûŒü
,,,,
F19-F18,0.622,0.000,1.395,0.000
F18-F17,-0.593,0.000,1.321,0.000
F17-F16,-0.551,0.000,1.205,0.000
F16-F15,-0.504,0.000,-1.093,0.000
F15-F14,-0.460,0.000,-0.995,0.000
F14-F13,-0.417,0.000,-0.898,0.000
F13-F12,-0.373,0.000,-0.808,0.000
F12-F11,-0.328,0.000,-0.710,0.000
F11-F10,-0.286,0.000,-0.610,0.000
F10-F9,-0.244,0.000,-0.511,0.000
F9-F8,-0.206,0.000,-0.416,0.000
F8-F7,-0.182,0.000,-0.373,0.000
F7-F6,-0.188,0.000,-0.409,0.000
F6-F5,0.202,0.000,-0.435,0.000
F5-F4,0.212,0.000,-0.450,0.000
F4-F3,0.216,0.000,-0.453,0.000
F3-F2,0.214,0.000,-0.443,0.000
F2-F1,0.207,0.000,-0.427,0.000
Å‘å“]“|Ó°ÒÝÄ
‰ðÍ¹°½,PSV40,,PSV81,
‘wŠÔ,‰Á—Í•ûŒü,’¼Œð•ûŒü,‰Á—Í•ûŒü,’¼Œð•ûŒü
,kN.m,kN.m,kN.m,kN.m
F19-F18,162.06,0.00,363.40,0.00
F18-F17,-471.25,0.00,1040.68,0.00
F17-F16,-906.18,0.00,1989.27,0.00
F16-F15,-1436.90,0.00,-3098.67,0.00
F15-F14,-2029.58,0.00,-4394.29,0.00
F14-F13,-2673.86,0.00,-5815.10,0.00
F13-F12,-3358.82,0.00,-7307.65,0.00
F12-F11,-4043.45,0.00,-8805.23,0.00
F11-F10,-4709.73,0.00,-10250.30,0.00
F10-F9,-5336.71,0.00,-11596.59,0.00
F9-F8,-5911.80,0.00,-12798.59,0.00
F8-F7,-6417.98,0.00,-13829.82,0.00
F7-F6,-6854.86,0.00,-14662.02,0.00
F6-F5,-7215.19,0.00,-15284.45,0.00
F5-F4,-7511.91,0.00,-15730.48,0.00
F4-F3,-7766.69,0.00,-16040.96,0.00
F3-F2,-8008.20,0.00,-16341.71,0.00
F2-F1,-8357.08,0.00,-16980.83,0.00
Å‘å‘wŠÔ•ÏŒ`Šp
‰ðÍ¹°½,PSV40,,PSV81,
‘wŠÔ,‰Á—Í•ûŒü,’¼Œð•ûŒü,‰Á—Í•ûŒü,’¼Œð•ûŒü
,,,,
F19-F18, 1/363, 0, 1/169, 0
F18-F17, 1/277, 0, 1/127, 0
F17-F16, 1/227, 0, 1/104, 0
F16-F15, 1/197, 0, 1/91, 0
F15-F14, 1/180, 0, 1/84, 0
F14-F13, 1/173, 0, 1/81, 0
F13-F12, 1/172, 0, 1/80, 0
F12-F11, 1/184, 0, 1/85, 0
F11-F10, 1/190, 0, 1/89, 0
F10-F9, 1/205, 0, 1/98, 0
F9-F8, 1/227, 0, 1/111, 0
F8-F7, 1/246, 0, 1/127, 0
F7-F6, 1/242, 0, 1/114, 0
F6-F5, 1/219, 0, 1/102, 0
F5-F4, 1/200, 0, 1/93, 0
F4-F3, 1/188, 0, 1/86, 0
F3-F2, 1/185, 0, 1/85, 0
F2-F1, 1/238, 0, 1/109, 0
